ip,port,platform,version,model_count,owned_by,top_5_models
"139.162.229.238",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.229.77",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.229.77",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.229.77",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.229.77",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.189.84",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.215.207",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.185.152",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.195.205",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.205.77",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.35.156",4000,"OpenAI-compat (generic)","",10,"openrouter","anthropic/claude-3-sonnet|openai/gpt-4-turbo|openai/gpt-3.5-turbo|anthropic/claude-3-haiku|deepseek/deepseek-chat"
"139.162.229.238",1234,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.229.238",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.229.77",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.28.149",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.215.207",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.28.149",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.28.149",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.229.238",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.103",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.103",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.103",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.103",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.133",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.133",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.133",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.229.77",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.133",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.38.49",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.38.49",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.38.49",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.40.194",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.40.194",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.40.194",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.33.103",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.40.194",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.38.49",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.40.194",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.51.23",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.52.149",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.52.149",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.51.23",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.51.23",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.52.149",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.52.149",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.161",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.175",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.175",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.237",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.161",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.161",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.161",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.38.49",4000,"LiteLLM Proxy","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.175",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.237",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.237",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.237",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.77.179",4000,"OpenAI-compat (generic)","",2,"openai","google/gemini-3.1-flash-lite-preview|google/gemini-3-flash-preview"
"139.162.51.23",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.175",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.175",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.161",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.237",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.52.149",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.161",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.53.237",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.160",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.239",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.160",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.8.226",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.239",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.8.226",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.239",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.8.226",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.8.226",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.239",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.96.237",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.96.237",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.96.237",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.96.237",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.160",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.8.226",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.194.240",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.194.240",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.194.240",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.194.240",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.194.240",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.160",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.82.239",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.200.128",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.200.128",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.200.128",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.200.128",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.202.173",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.202.173",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.202.173",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.162.96.237",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.200.128",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.202.173",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.194.240",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.200.128",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.177.202.173",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"139.99.98.66",8080,"OpenAI-compat (generic)","",1,"llamacpp","gemma-4-E4B-it-Q4_K_M.gguf"
"147.135.77.192",4000,"OpenAI-compat (generic)","",8,"azure","gpt-5.1-codex-max|gpt-5.2-chat|gpt-5.2-codex|gpt-5.3-chat|gpt-5.3-codex"
"147.135.78.215",8080,"OpenAI-compat (generic)","",1,"llamacpp","LFM2.5-VL-1.6B-Q4_0.gguf"
"151.80.32.106",8080,"OpenAI-compat (generic)","",2,"","GLM-4.7-Flash-Derestricted-GGUF|llama-3.2-1b-instruct-q4_k_m.gguf"
"15.204.172.85",8080,"OpenAI-compat (generic)","",4,"","qwen_qwen3.5-35b-a3b|qwen3-8b|qwen3-14b|qwen3-14b-uncensored"
"15.204.210.77",8080,"OpenAI-compat (generic)","",21,"anthropic|kiro-proxy","auto|auto-thinking|claude-sonnet-4.5|claude-sonnet-4.5-thinking|claude-sonnet-4"
"15.204.235.40",8080,"OpenAI-compat (generic)","",1,"llamacpp","/models/bge-m3-F16.gguf"
"15.235.206.49",5000,"OpenAI-compat (generic)","",1,"Akashic","local-llama"
"15.235.9.117",8080,"OpenAI-compat (generic)","",13,"","gpt-4|gpt-4o|nuclei-rce-3AjhgB5DNrSyLxZrpNI1iNw1y1H|whisper-1|jina-reranker-v1-base-en"
"162.19.87.230",3000,"OpenAI-compat (generic)","",1,"google","gemini-pro"
"167.114.129.121",5000,"OpenAI-compat (generic)","",7,"aiden_lu|library","aiden_lu/peach-9b-8k-roleplay:latest|smollm2:1.7b|llama3.2:3b|llama3.2:latest|mistral:7b-instruct"
"167.148.193.39",5000,"OpenAI-compat (generic)","",2,"library","llava-phi3:latest|moondream:latest"
"170.187.142.123",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.172",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.54",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.123",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.123",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.123",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.172",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.172",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.172",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.54",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.54",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.54",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.212",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.235",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.223",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.212",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.212",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.212",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.212",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.235",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.235",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.223",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.249",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.249",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.249",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.249",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.223",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.223",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.235",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.235",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.223",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.123",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.172",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.54",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.203.141",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.203.141",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.203.141",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.203.141",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.203.141",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.206.230",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.206.230",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.206.230",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.123",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.172",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.142.54",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.212",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.206.230",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.249",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.235",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.154.223",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.55",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.55",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.55",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.21",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.21",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.21",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.203.141",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"170.187.206.230",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.55",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.21",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.130.175",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.130.175",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.130.175",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.130.175",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.135.238",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.55",4000,"LiteLLM Proxy","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.135.238",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.135.238",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.135.238",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.135.238",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.101.21",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.141.239",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.141.239",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.141.239",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.141.239",1337,"Jan AI / Cortex","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.130.175",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.144.223",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.141.239",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.144.223",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.146.25",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.144.223",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.144.223",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.146.25",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.146.25",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.146.25",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.149.105",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.149.105",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.149.105",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.149.105",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.144.223",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.130.175",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.135.238",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.149.105",1337,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.164.237",1234,"LM Studio","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.141.239",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.164.237",5000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.164.237",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.164.237",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.144.223",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.167.185",3000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.149.105",8080,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
"172.104.167.185",4000,"OpenAI-compat (generic)","",2,"openai|system","gpt-3.5-turbo-0613|gpt-4o-mini"
